,YEAR,PLAYER,POS,BODY_FAT_%,HAND_LENGTH_(INCHES),HAND_WIDTH_(INCHES),HEIGHT_W/O_SHOES,HEIGHT_W/_SHOES,STANDING_REACH,WEIGHT_(LBS),WINGSPAN,LANE_AGILITY_TIME_(SECONDS),SHUTTLE_RUN_(SECONDS),THREE_QUARTER_SPRINT_(SECONDS),STANDING_VERTICAL_LEAP_(INCHES),MAX_VERTICAL_LEAP_(INCHES),MAX_BENCH_PRESS_(REPETITIONS),player_name,team,conf,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,type,Rec Rank,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,dunksmade/(dunksmade+dunksmiss),pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,Unnamed: 64,Unnamed: 65
32,2021,Sandro Mamukelashvili,C,7.8,9.0,9.5,81.0,82.0,106.5,239.8,85.25,11.63,3.3,3.21,30.5,36.5,,Sandro Mamukelashvili,Seton Hall,BE,27,87.8,100.6,28.6,48.8,52.54,6.1,18.5,20.6,19.0,95,133,0.714,126,262,0.481,42,125,0.336,1.7,1.8,34.4,Sr,11-Jun,23.0,3.92088,117.443,2.0,2021,50557,all,60.4,0.97752024,100.0,179.0,26.0,83.0,0.5587,0.3133,22.0,28.0,0.7857,54.0,100.51,94.6273,3.97462,184.236,4.79842,2.7162,2.08222,5.41606,35.5926,4.46907,0.946987,1.8519,5.7037,7.5556,3.2222,1.0741,0.5556,17.5185,Wing F,7.64254
33,2021,Tre Mann,PG,4.1,8.0,9.0,75.25,76.25,98.5,177.6,76.0,,,,,,,Tre Mann,Florida,SEC,24,76.2,109.9,25.9,53.6,57.93,2.6,17.1,22.3,19.6,74,89,0.831,88,178,0.494,45,112,0.402,0.6,2.4,30.7,So,5-Jun,1,4.27997,124.102,3.0,2021,70993,all,96.0,1.22059082,46.0,77.0,47.0,111.0,0.5974,0.4234,0.0,0.0,,18.0,98.18,92.484,3.83105,154.151,5.83219,4.25241,1.57978,6.30341,31.9167,4.67312,1.63029,0.6667,4.9583,5.625,3.4583,1.375,0.1667,16.0417,Wing G,8.34421
34,2021,Miles McBride,PG,6.0,9.0,9.5,73.0,74.5,99.5,195.2,80.75,11.08,3.13,3.1,31.0,38.5,,Miles McBride,West Virginia,B12,29,84.3,117.9,23.0,49.3,54.34,3.7,9.2,28.6,13.2,100,123,0.813,110,252,0.437,46,111,0.414,1.0,3.2,33.9,So,2-Jun,4,5.32961,130.783,2.0,2021,71636,all,40.2,2.66037433,43.0,72.0,67.0,180.0,0.5972,0.3722,8.0,8.0,1.0,36.0,101.25,95.532,3.71372,187.987,9.10484,7.2145,1.89034,8.84555,34.1724,6.32612,2.51944,1.1724,2.7241,3.8966,4.8621,1.8966,0.3103,15.7931,Scoring PG,6.3604
35,2021,Davion Mitchell,PG,6.2,8.25,8.75,72.0,73.25,96.5,202.4,76.25,,,,,,,Davion Mitchell,Baylor,B12,30,80.8,122.1,21.6,61.3,62.0,1.7,8.1,28.3,20.1,43,66,0.652,95,168,0.565,63,141,0.447,1.3,3.4,21.4,Jr,2-Jun,45.0,5.11247,130.825,2.9,2021,51367,all,88.4,2.26030492,70.0,111.0,25.0,57.0,0.6306,0.4386,2.0,2.0,1.0,9.0,95.1321,90.9567,4.07246,184.339,9.22088,7.12537,2.09551,9.52416,32.4667,6.38053,3.14363,0.4667,2.2,2.6667,5.5,1.9,0.3667,14.0667,Pure PG,8.38227
36,2021,Isaiah Mobley,PF,12.9,9.0,10.0,80.0,81.75,107.5,238.0,87.0,12.7,3.5,3.3,26.5,32.0,,Isaiah Mobley,USC,P12,32,66.9,110.5,19.8,50.6,51.77,11.1,18.0,10.7,13.0,61,112,0.545,102,213,0.479,17,39,0.436,3.5,0.9,44.4,So,10-Jun,3,3.01485,116.735,3.5,2021,71456,all,96.2,1.33327869,63.0,108.0,39.0,105.0,0.5833,0.3714,20.0,22.0,0.9091,,94.5437,88.179,3.74246,177.156,6.8935,3.41145,3.48205,5.49218,28.0312,3.12561,2.36657,2.5938,4.6875,7.2812,1.625,0.4375,0.9375,9.875,PF/C,2.56101
37,2021,Moses Moody,SG,6.8,9.0,10.0,76.5,78.0,105.0,210.6,84.75,,,,,,,Moses Moody,Arkansas,SEC,32,84.2,116.0,21.6,50.3,56.81,6.3,11.8,8.0,11.8,151,186,0.812,107,224,0.478,58,162,0.358,2.0,1.6,48.2,Fr,6-Jun,5,4.36787,122.629,2.7,2021,72944,all,91.4,0.96153846,62.0,110.0,45.0,114.0,0.5636,0.3947,10.0,11.0,0.9091,14.0,98.2513,92.4912,4.10055,195.879,5.74065,4.29972,1.44093,6.32709,33.8125,4.7656,1.56149,2.0,3.75,5.75,1.5625,1.0,0.6562,16.8438,Wing G,7.87513
38,2021,Trey Murphy III,SF,8.1,8.5,9.0,79.5,81.25,105.5,206.0,84.0,11.65,3.32,3.14,34.0,38.0,,Trey Murphy III,Virginia,ACC,25,73.5,127.9,17.3,63.9,66.99,2.8,11.7,8.2,9.8,38,41,0.927,44,71,0.62,52,120,0.433,1.8,1.8,21.5,Jr,9-Jun,25.0,4.2664,127.057,2.7,2021,65675,all,,1.57894745,33.0,47.0,11.0,24.0,0.7021,0.4583,23.0,24.0,0.9583,17.0,100.979,95.0452,3.28751,116.001,7.65856,5.92672,1.73185,7.20523,29.56,5.31979,1.88544,0.6,2.8,3.4,1.2,0.8,0.44,11.28,Wing F,10.7236
39,2021,John Petty Jr.,SG,5.6,8.5,9.0,76.5,77.75,103.5,186.2,81.5,11.51,3.17,3.35,27.5,34.0,,John Petty Jr.,Alabama,SEC,32,75.6,107.6,18.7,53.6,55.62,3.2,13.6,10.7,17.8,47,64,0.734,62,123,0.504,77,208,0.37,1.8,2.2,19.3,Sr,5-Jun,23.0,2.87661,111.834,2.8,2021,51363,all,93.6,0.96774194,47.0,80.0,16.0,43.0,0.5875,0.3721,11.0,13.0,0.8462,,94.4383,88.5122,4.19328,206.175,6.41613,3.09366,3.32247,5.7421,31.3125,2.88688,2.85522,0.9688,4.2188,5.1875,1.875,1.2812,0.5625,12.5625,Wing G,11.1873
40,2021,Yves Pons,PF,4.0,9.0,9.25,77.5,78.75,104.0,206.4,84.75,10.89,3.05,3.1,36.0,42.5,,Yves Pons,Tennessee,SEC,26,67.7,107.6,15.6,51.0,53.78,6.6,14.8,5.1,13.8,30,38,0.789,73,131,0.557,17,62,0.274,7.5,1.4,19.7,Sr,6-Jun,35.0,2.01577,105.918,3.0,2021,51154,all,74.8,0.70370728,37.0,46.0,36.0,85.0,0.8043,0.4235,23.0,23.0,1.0,,91.8329,87.2329,3.90465,150.22,5.77809,0.476479,5.30161,4.46075,28.1154,1.12494,3.33581,1.6154,3.6538,5.2692,0.7308,0.6538,1.8077,8.7308,Stretch 4,4.94231
41,2021,Jason Preston,PG,5.45,8.5,9.25,75.0,76.0,100.5,180.6,80.5,10.82,3.08,3.13,30.5,38.5,,Jason Preston,Ohio,MAC,19,68.4,112.7,24.9,56.9,57.41,3.8,21.3,37.6,19.6,28,47,0.596,87,154,0.565,30,78,0.385,0.9,2.1,20.3,Jr,4-Jun,0.0,4.18444,120.129,1.5,2021,65701,all,,2.41666667,59.0,86.0,28.0,68.0,0.686,0.4118,2.0,2.0,1.0,33.0,99.8009,97.7068,3.54554,139.049,7.17366,4.60565,2.56802,7.67788,34.55,5.53741,2.14048,1.05,6.2,7.25,7.25,1.45,0.25,15.7,Scoring PG,6.65988
42,2021,Joshua Primo,SG,6.3,9.0,10.0,76.0,77.0,102.5,189.0,81.25,10.97,3.36,3.22,30.5,37.5,,Joshua Primo,Alabama,SEC,30,50.9,106.4,16.9,54.1,56.51,4.7,10.5,6.5,19.3,33,44,0.75,41,82,0.5,43,113,0.381,1.3,1.3,22.6,Fr,6-Jun,11,1.7222,107.439,3.0,2021,72716,all,88.8,0.60971681,37.0,63.0,4.0,19.0,0.5873,0.2105,3.0,3.0,1.0,12.0,97.997,92.0733,2.73142,118.126,3.49621,1.81354,1.68267,2.45367,22.4667,1.34194,1.11173,1.0333,2.3333,3.3667,0.8333,0.5333,0.3,8.1333,Wing G,9.02704
43,2021,Austin Reaves,SG,11.0,8.0,8.25,76.5,77.75,101.0,197.2,78.25,10.94,3.19,3.07,25.0,35.0,,Austin Reaves,Oklahoma,B12,25,78.7,110.9,28.4,49.4,57.88,2.8,15.1,27.0,17.7,147,170,0.865,107,209,0.512,32,105,0.305,1.0,1.5,54.1,Sr,5-Jun,12.0,5.15228,128.965,1.9,2021,46787,all,,1.54666662,59.0,96.0,48.0,113.0,0.6146,0.4248,2.0,3.0,0.6667,,101.794,96.7477,3.59621,153.335,5.74304,4.89766,0.845381,6.36497,34.48,5.54387,0.821101,0.84,4.64,5.48,4.64,0.92,0.32,18.28,Combo G,7.05509
44,2021,Jeremiah Robinson-Earl,PF,8.9,9.0,9.75,79.75,81.0,105.5,242.4,81.75,11.64,3.15,3.29,27.0,32.0,,Jeremiah Robinson-Earl,Villanova,BE,25,85.8,114.1,24.1,53.4,55.84,8.6,21.2,13.5,11.8,60,84,0.714,132,230,0.574,23,82,0.28,2.3,1.7,26.9,So,9-Jun,24,4.96327,126.946,2.6,2021,71861,all,97.0,1.37500001,88.0,121.0,44.0,108.0,0.7273,0.4074,23.0,25.0,0.92,32.0,98.2071,92.6552,4.11922,173.0,7.18734,4.4496,2.73775,6.74995,34.48,5.20857,1.54138,2.48,6.0,8.48,2.2,0.96,0.64,15.72,Stretch 4,5.81551
45,2021,Terrence Shannon Jr.,SF,6.7,8.0,8.0,77.5,78.5,100.0,206.6,80.25,11.51,3.12,3.21,32.5,39.5,,Terrence Shannon Jr.,Texas Tech,B12,28,64.1,111.9,23.7,50.4,55.47,4.9,12.8,11.1,12.8,90,119,0.756,90,184,0.489,30,84,0.357,0.7,2.5,44.4,So,6-Jun,1,3.44503,122.651,2.6,2021,71181,all,82.0,1.02637977,57.0,84.0,33.0,100.0,0.6786,0.33,14.0,14.0,1.0,,94.2639,89.8018,3.4504,141.358,4.87409,3.71013,1.16395,6.56874,26.7857,4.45158,2.11715,1.1429,2.8214,3.9643,1.3929,1.1429,0.1429,12.8571,Wing G,6.7136
46,2021,Jericho Sims,C,5.5,9.0,9.75,81.0,82.0,106.0,250.2,87.25,11.59,3.38,3.05,37.0,44.5,,Jericho Sims,Texas,B12,26,58.3,112.1,18.3,68.6,65.04,10.3,22.0,5.4,20.7,52,100,0.52,94,136,0.691,0,1,0.0,4.6,1.7,73.0,Sr,10-Jun,20.0,2.60328,116.27,4.1,2021,51301,all,89.6,0.4047295,86.0,108.0,8.0,28.0,0.7963,0.2857,59.0,62.0,0.9516,58.0,92.7025,88.1333,3.28385,144.124,6.58968,2.31043,4.27925,5.86786,24.5385,3.03355,2.83431,2.1538,5.0769,7.2308,0.6538,0.7308,1.0769,9.2308,C,0.089908
47,2021,Jaden Springer,SG,6.3,8.5,9.75,75.0,76.25,99.0,202.0,79.75,11.46,3.1,3.13,34.5,41.5,,Jaden Springer,Tennessee,SEC,25,60.0,106.1,26.2,51.1,57.01,4.6,10.9,24.1,20.6,81,100,0.81,86,181,0.475,20,46,0.435,2.2,2.7,44.1,Fr,4-Jun,11,3.10973,119.83,3.1,2021,73275,all,97.2,1.21666665,50.0,76.0,37.0,106.0,0.6579,0.3491,4.0,5.0,0.8,28.0,93.0705,88.6103,3.47586,126.99,4.93821,2.23813,2.70008,5.80763,25.92,3.15568,2.65195,1.04,2.48,3.52,2.92,1.2,0.48,12.52,Combo G,4.13745
48,2021,DJ Steward,PG,5.0,8.5,9.0,72.75,73.75,98.5,162.2,79.0,11.14,3.1,3.08,34.5,38.5,,DJ Steward,Duke,ACC,24,76.1,106.8,21.9,50.8,53.76,4.4,10.5,13.8,16.8,43,53,0.811,70,139,0.504,43,126,0.341,2.1,2.0,20.0,Fr,2-Jun,2,3.05597,114.194,1.6,2021,73449,all,95.2,1.2127866,45.0,67.0,25.0,72.0,0.6716,0.3472,4.0,4.0,1.0,,104.698,99.1304,2.97011,120.926,4.06958,3.56261,0.506966,3.87206,30.75,3.84874,0.0233185,1.1667,2.7083,3.875,2.375,1.0833,0.625,13.0,Wing G,9.85566
49,2021,JT Thor,PF,6.1,9.25,9.5,80.5,81.25,110.0,203.0,87.25,12.19,3.08,3.06,31.5,35.0,,JT Thor,Auburn,SEC,27,57.6,105.7,19.7,49.7,54.67,7.7,15.3,7.1,18.5,63,85,0.741,62,117,0.53,22,74,0.297,5.8,1.9,44.5,Fr,10-Jun,10,2.10782,111.614,3.5,2021,73213,all,90.2,0.54763432,44.0,67.0,18.0,50.0,0.6567,0.36,20.0,24.0,0.8333,37.0,100.674,95.3732,2.54962,135.266,3.73433,1.36739,2.36693,3.69622,23.2593,2.03556,1.66066,1.6296,3.4074,5.037,0.8519,0.8148,1.3704,9.3704,Stretch 4,6.4162
50,2021,Duane Washington Jr.,SG,5.1,8.25,8.75,74.25,75.75,101.0,196.8,79.75,11.5,3.06,3.17,29.5,35.5,,Duane Washington Jr.,Ohio St.,B10,31,79.4,107.7,25.9,51.7,55.08,0.6,11.1,18.8,15.3,76,91,0.835,82,179,0.458,89,238,0.374,0.1,0.8,21.8,Jr,3-Jun,4,4.21488,123.481,2.0,2021,66214,all,66.6,1.34326562,50.0,92.0,32.0,87.0,0.5435,0.3678,2.0,2.0,1.0,,108.213,100.575,2.942,147.207,4.18031,5.36115,-1.18084,4.75638,32.1613,5.53228,-0.775908,0.1613,3.2258,3.3871,2.9032,0.4194,0.0323,16.3548,Combo G,14.0928
51,2021,Trendon Watford,PF,10.1,9.5,9.5,79.5,80.75,105.0,237.4,86.25,11.69,3.23,3.27,28.0,35.0,,Trendon Watford,LSU,SEC,28,83.1,105.6,24.9,50.6,53.61,5.3,16.8,15.6,16.9,99,152,0.651,152,297,0.512,18,57,0.316,2.0,1.8,42.9,So,9-Jun,2,4.07299,119.359,2.9,2021,71390,all,96.6,1.10810098,88.0,123.0,64.0,173.0,0.7154,0.3699,4.0,4.0,1.0,,102.542,97.8057,3.51721,194.18,4.85903,3.21025,1.64878,4.13007,34.5714,3.54158,0.588493,1.6786,5.7143,7.3929,2.9286,1.1071,0.6071,16.3214,Wing F,3.24475
52,2021,Joe Wieskamp,SF,4.1,8.5,9.25,77.75,79.25,103.0,204.8,83.0,10.7,3.18,3.04,30.0,42.0,,Joe Wieskamp,Iowa,B10,31,72.9,118.2,21.0,60.2,61.56,4.5,18.5,10.4,12.7,65,96,0.677,88,170,0.518,73,158,0.462,1.1,1.8,29.3,Jr,6-Jun,10,4.24252,127.212,2.1,2021,66492,all,88.2,1.23257156,58.0,98.0,30.0,71.0,0.5918,0.4225,11.0,12.0,0.9167,41.0,100.546,94.7073,3.29123,188.091,7.72658,6.3004,1.42618,8.25653,29.2581,6.89603,1.36051,1.1935,5.4194,6.6129,1.7097,0.9355,0.3226,14.8387,Wing G,9.80836
53,2021,Aaron Wiggins,SG-SF,5.0,8.75,8.5,76.5,77.0,103.0,190.0,81.75,11.2,3.0,3.04,29.5,36.0,,Aaron Wiggins,Maryland,B10,30,83.3,103.8,24.9,51.7,54.23,4.5,15.9,17.2,14.5,56,73,0.767,106,206,0.515,53,153,0.346,2.0,2.1,20.3,Jr,6-Jun,2,3.86769,118.694,2.5,2021,66483,all,91.8,1.29511608,64.0,99.0,42.0,107.0,0.6465,0.3925,15.0,17.0,0.8824,55.0,99.3101,93.2843,3.92936,192.501,6.24866,3.93345,2.31521,5.79877,33.0968,4.166,1.63276,1.129,4.7097,5.8387,2.5484,1.129,0.5484,14.4516,Wing G,9.3733
54,2021,Ziaire Williams,SF,4.4,9.0,8.75,80.25,81.75,106.5,188.4,82.25,10.69,3.04,3.12,34.0,39.5,,Ziaire Williams,Stanford,P12,20,50.7,85.0,25.8,43.1,47.29,2.4,16.4,16.4,23.2,39,49,0.796,53,124,0.427,23,79,0.291,2.2,1.7,24.1,Fr,8-Jun,3,0.987053,95.6424,3.4,2021,72856,all,99.2,0.75862068,26.0,49.0,27.0,75.0,0.5306,0.36,10.0,11.0,0.9091,10.0,97.9783,92.0665,3.34408,110.371,0.164097,-1.89089,2.05499,-0.296141,27.9,-1.48173,1.18559,0.5,4.05,4.55,2.2,0.85,0.55,10.7,Wing F,8.16993
55,2021,Moses Wright,PF,5.6,9.0,9.5,79.75,81.0,107.0,225.8,84.75,11.2,3.42,3.15,31.5,38.0,,Moses Wright,Georgia Tech,ACC,25,82.8,114.5,25.8,54.8,56.83,11.5,17.5,13.7,11.2,73,111,0.658,163,300,0.543,12,30,0.4,5.4,2.3,33.6,Sr,9-Jun,5.0,5.15385,128.407,3.0,2021,51451,all,,1.34883715,110.0,149.0,51.0,149.0,0.7383,0.3423,62.0,67.0,0.9254,,98.7514,93.9457,3.97841,177.243,7.83774,4.41161,3.42614,6.30112,35.28,5.02211,1.27901,3.2,4.84,8.04,2.32,1.4,1.68,17.4,PF/C,2.01266
56,2021,McKinley Wright IV,PG,6.7,8.5,9.0,71.25,72.25,94.0,192.2,77.25,10.76,3.12,3.08,31.5,38.0,,McKinley Wright IV,Colorado,P12,32,81.3,118.6,26.3,51.8,56.77,3.3,12.8,36.9,15.1,103,122,0.844,150,279,0.538,28,92,0.304,1.0,1.9,32.9,Sr,Jun-00,25.0,5.65643,135.364,1.9,2021,51766,all,54.4,2.69120003,60.0,101.0,90.0,178.0,0.5941,0.5056,1.0,1.0,1.0,,96.8273,91.2331,4.06636,189.96,9.55332,7.01285,2.54047,9.16563,32.5312,6.54267,2.62297,0.8438,3.5,4.3438,5.7188,1.0312,0.2812,15.2188,Pure PG,5.36976
57,2021,Marcus Zegarowski,PG,7.2,8.0,9.5,72.75,74.0,96.0,180.8,74.75,11.47,3.26,3.11,30.0,35.5,,Marcus Zegarowski,Creighton,BE,29,77.9,114.5,23.3,57.9,60.04,1.1,10.4,23.9,15.7,55,70,0.786,82,159,0.516,80,190,0.421,0.2,2.2,20.1,Jr,2-Jun,11.0,4.747,126.163,2.3,2021,65501,all,78.2,2.01613716,47.0,86.0,35.0,73.0,0.5465,0.4795,0.0,0.0,,49.0,99.9444,94.6141,3.78786,171.8,6.39356,5.47646,0.917102,7.29499,33.5862,5.5323,1.7627,0.3103,3.3103,3.6207,4.3103,1.2759,0.069,15.8276,Scoring PG,11.2318
58,2020,Precious Achiuwa,PF,6.7,9.0,10.0,79.5,80.75,108.5,234.0,84.75,,,,,,,Precious Achiuwa,Memphis,Amer,31,75.3,98.2,27.2,51.1,53.4,11.4,24.7,7.5,18.6,112,187,0.599,169,329,0.514,13,40,0.325,6.4,2.0,50.7,Fr,9-Jun,55.0,2.59546,110.181,3.1,2020,70558,all,97.2,0.34480671,148.0,231.0,21.0,98.0,0.6407,0.2143,47.0,52.0,0.9038,20.0,81.6111,79.6562,4.98252,256.167,3.93532,-0.850593,4.78591,5.13187,30.3548,2.18189,2.94998,3.0,7.7742,10.7742,0.9677,1.0968,1.871,15.7742,PF/C,2.31943
59,2020,Ty-Shon Alexander,SG,12.3,8.75,8.75,74.0,76.0,100.0,200.8,80.0,11.33,2.47,3.26,28.0,33.0,,Ty-Shon Alexander,Creighton,BE,30,87.4,114.8,21.9,53.0,58.49,0.9,14.8,12.3,10.4,114,132,0.864,77,169,0.456,79,200,0.395,0.8,2.2,35.8,Jr,4-Jun,5.0,4.64868,123.667,2.0,2020,50873,all,77.6,1.71434892,45.0,84.0,32.0,85.0,0.5357,0.3765,4.0,4.0,1.0,,99.9119,94.7647,3.95124,204.856,7.32296,5.99498,1.32798,7.10114,34.7742,5.42305,1.67809,0.2581,4.7742,5.0323,2.3226,1.3226,0.2581,16.9032,Wing G,10.8513
60,2020,Tyler Bey,PF,5.0,8.5,9.0,78.0,79.0,105.5,212.8,85.25,11.35,2.75,3.17,37.0,43.5,,Tyler Bey,Colorado,P12,31,69.7,109.9,24.6,55.5,61.12,8.3,27.7,11.5,20.0,136,183,0.743,127,233,0.545,13,31,0.419,4.0,3.1,69.3,Jr,7-Jun,1.0,3.67239,122.129,2.6,2020,52083,all,74.2,0.61333387,82.0,124.0,45.0,109.0,0.6613,0.4128,30.0,34.0,0.8824,36.0,84.6138,81.6426,4.56184,238.852,7.72222,2.1849,5.53732,8.96352,29.0,4.54475,4.41877,2.0,7.0323,9.0323,1.4839,1.5484,1.129,13.8387,Wing F,2.03897
61,2020,Yoeli Childs,PF,8.2,8.75,10.0,78.0,79.0,106.0,226.4,83.5,10.87,2.42,3.22,34.0,38.5,,Yoeli Childs,BYU,WCC,19,43.6,109.2,35.6,60.8,60.26,8.7,28.2,17.5,13.3,50,93,0.538,153,260,0.588,22,46,0.478,3.3,1.5,30.4,Sr,8-Jun,23.0,4.73941,133.095,3.6,2020,45693,all,77.2,0.86666096,79.0,106.0,74.0,154.0,0.7453,0.4805,23.0,24.0,0.9583,,92.4843,89.0987,3.79542,125.934,7.07008,4.31346,2.75662,8.37919,28.7895,6.50038,1.87882,2.0,7.0,9.0,2.0526,0.7368,0.8947,22.2105,PF/C,4.82633
62,2020,Mamadi Diakite,PF,7.83,9.0,10.25,80.5,82.25,107.0,222.1,87.75,11.95,2.71,3.16,28.0,37.0,,Mamadi Diakite,Virginia,ACC,30,81.0,100.1,24.9,51.0,55.38,6.4,18.8,5.0,17.4,92,122,0.754,130,258,0.504,20,56,0.357,5.3,1.6,38.9,Sr,9-Jun,25.0,2.84429,110.644,2.4,2020,43501,all,93.8,0.2812544,77.0,116.0,53.0,142.0,0.6638,0.3732,27.0,29.0,0.931,,84.1839,81.2893,5.17672,194.781,3.59476,-0.667019,4.26178,5.71423,32.8,1.90538,3.80885,1.6,5.1667,6.7667,0.6,0.7667,1.2667,13.7333,PF/C,3.79092
63,2020,CJ Elleby,SG-SF,4.2,8.75,10.0,77.5,78.25,100.5,198.6,79.25,11.25,2.63,3.25,30.5,36.5,,CJ Elleby,Washington St.,P12,32,82.9,102.7,27.9,47.0,51.86,3.8,23.1,13.4,13.1,121,147,0.823,123,280,0.439,74,218,0.339,2.5,2.9,29.5,So,6-Jun,2.0,3.59454,116.563,3.5,2020,65531,all,23.8,0.86958541,73.0,126.0,50.0,154.0,0.5794,0.3247,15.0,16.0,0.9375,46.0,91.7651,90.5608,4.23446,257.355,5.55059,2.74613,2.80446,7.2026,33.4375,4.49348,2.70911,1.2188,6.625,7.8438,1.875,1.75,0.8125,18.4062,Wing F,11.5265
64,2020,Trent Forrest,PG,5.65,9.0,9.75,75.5,76.75,102.5,203.0,79.5,11.04,2.5,3.18,28.0,34.5,,Trent Forrest,Florida St.,ACC,31,76.4,103.3,23.0,48.9,54.4,4.2,12.4,24.1,24.2,83,101,0.822,114,225,0.507,16,57,0.281,2.3,3.5,35.8,Sr,4-Jun,3.0,2.77608,111.52,1.9,2020,48433,all,86.2,1.34784513,72.0,119.0,42.0,107.0,0.605,0.3925,9.0,9.0,1.0,,93.7846,89.6262,4.06672,192.764,5.62843,2.11797,3.51046,5.42916,30.8065,2.27146,3.1577,1.0968,3.2903,4.3871,4.0,1.9032,0.5806,11.5806,Combo G,3.38955
65,2020,Josh Green,SG-SF,6.8,8.0,8.75,76.5,77.5,101.5,214.0,81.75,10.64,2.28,3.12,30.5,39.5,,Josh Green,Arizona,P12,30,71.7,107.6,20.5,47.4,52.69,4.8,11.9,16.0,14.7,85,109,0.78,91,204,0.446,30,83,0.361,1.6,2.8,38.0,Fr,6-Jun,0.0,2.91643,112.827,3.2,2020,71436,all,97.6,1.59186922,64.0,100.0,30.0,108.0,0.64,0.2778,24.0,26.0,0.9231,18.0,92.1888,88.1519,4.15826,189.934,6.72747,2.95545,3.77202,5.70226,30.8333,2.13563,3.56663,1.3,3.2667,4.5667,2.6,1.5333,0.4333,11.9,Wing G,5.10356
66,2020,Ashton Hagans,PG,4.1,9.0,9.0,73.5,74.5,99.5,193.0,80.0,10.82,2.5,3.13,29.5,36.5,,Ashton Hagans,Kentucky,SEC,30,79.5,99.3,24.2,43.4,51.89,0.9,11.8,36.2,25.1,115,142,0.81,91,203,0.448,16,62,0.258,0.7,3.4,53.6,So,3-Jun,0.0,2.57351,107.911,3.1,2020,66091,all,97.8,1.84466842,69.0,128.0,22.0,75.0,0.5391,0.2933,11.0,12.0,0.9167,,94.3556,90.6623,4.1822,203.8,4.66541,2.36148,2.30393,3.82821,33.1333,1.37303,2.45518,0.2333,3.6667,3.9,6.3333,1.9333,0.2,11.5,Pure PG,3.64942
67,2020,Josh Hall,SF,7.6,8.75,9.5,78.0,79.5,104.5,196.6,83.0,12.16,2.62,3.38,31.5,37.5,,Josh Hall,Cal St. Fullerton,BW,15,71.4,92.9,20.4,44.8,47.29,6.3,25.6,15.9,20.0,22,35,0.629,51,108,0.472,3,16,0.188,0.9,3.1,28.2,Sr,7-Jun,33.0,0.682777,92.1448,4.2,2021,48492,all,65.4,1.12501759,36.0,67.0,15.0,41.0,0.5373,0.3659,0.0,0.0,,,102.42,103.568,2.34774,101.221,-0.604666,-1.51034,0.905676,-1.84855,28.8,-1.91726,0.068714,1.6,6.2,7.8,2.4,1.6,0.2667,8.8667,Wing F,2.04503
68,2020,Jalen Harris,SG,4.4,8.25,9.5,74.75,76.25,97.5,193.4,79.0,10.59,2.49,3.11,37.5,42.5,,Jalen Harris,Cal St. Fullerton,BW,9,23.8,79.5,22.4,28.6,41.18,2.4,7.4,20.1,25.7,19,26,0.731,7,24,0.292,2,11,0.182,0.0,1.5,74.3,Jr,1-Jun,0,-0.280227,80.1383,3.9,2021,72935,all,,1.19999997,7.0,21.0,0.0,3.0,0.3333,0.0,0.0,0.0,,,112.127,112.184,0.825335,22.3412,-9.37558,-5.00738,-4.3682,-8.87955,16.4,-5.36861,-3.51094,0.4,1.1,1.5,1.8,0.4,0.0,5.2,Scoring PG,4.21788
69,2020,Markus Howard,PG,9.91,8.5,7.75,69.5,71.0,91.5,170.8,72.25,11.21,3.17,3.11,30.5,35.5,,Markus Howard,Marquette,BE,29,78.9,113.5,37.3,52.9,59.27,1.9,9.1,26.2,15.3,211,249,0.847,115,266,0.432,121,294,0.412,0.1,1.6,44.5,Sr,11-May,0.0,6.99401,147.085,2.9,2020,44799,all,86.6,0.96940188,53.0,115.0,62.0,151.0,0.4609,0.4106,0.0,0.0,,,102.441,96.787,3.46101,159.341,6.77259,8.7538,-1.9812,10.2147,33.2069,10.0579,0.156854,0.5517,2.931,3.4828,3.2759,0.931,0.0345,27.7241,Scoring PG,17.0929
70,2020,Elijah Hughes,SF-SG,10.2,8.5,8.75,76.75,78.5,101.5,229.0,79.5,,,,,,,Elijah Hughes,Syracuse,ACC,32,91.1,110.5,25.5,51.1,56.09,1.3,13.3,20.1,14.2,135,166,0.813,120,236,0.508,78,228,0.342,2.9,1.8,35.8,Jr,6-Jun,33.0,4.7401,122.834,2.0,2020,47357,all,60.2,1.49316151,57.0,78.0,63.0,158.0,0.7308,0.3987,12.0,13.0,0.9231,39.0,101.736,98.1786,3.6869,214.84,5.7554,5.03204,0.723357,6.71216,36.7188,5.8075,0.904655,0.4062,4.5312,4.9375,3.4062,1.1562,0.8125,19.0312,Wing G,11.3124
